datetime,Chicago,Temp(F),,,,,,
10/28/2012,278.75,42.08,,,,,,
10/29/2012,278.43,41.504,,,,,,
10/29/2012,278.43,41.504,,,,,,
10/29/2012,278.52,41.666,,,,,,
10/29/2012,278.91,42.368,,,,,,
10/29/2012,279.11,42.728,,,,,,
10/29/2012,278.68,41.954,,,,,,
10/29/2012,277.93,40.604,,,,,,
10/29/2012,276.87,38.696,,,,,,
10/29/2012,277.98,40.694,,,,,,
10/29/2012,278.39,41.432,,,,,,
10/29/2012,279.3,43.07,,,,,,
10/29/2012,279.29,43.052,,,,,,
10/29/2012,279.58,43.574,,,,,,
10/29/2012,279.84,44.042,,,,,,
10/29/2012,280.4,45.05,,,,,,
10/29/2012,280.99,46.112,,,,,,
10/29/2012,281.64,47.282,,,,,,
10/29/2012,281.77,47.516,,,,,,
10/29/2012,281.65,47.3,,,,,,
10/29/2012,281.78,47.534,,,,,,
10/29/2012,282.03,47.984,,,,,,
10/29/2012,281.57,47.156,,,,,,
10/29/2012,280.91,45.968,,,,,,
10/29/2012,280.31,44.888,,,,,,
10/30/2012,279.85,44.06,,,,,,
10/30/2012,279.66,43.718,,,,,,
10/30/2012,279.69,43.772,,,,,,
10/30/2012,279.52,43.466,,,,,,
10/30/2012,279.11,42.728,,,,,,
10/30/2012,278.09,40.892,,,,,,
10/30/2012,276.53,38.084,,,,,,
10/30/2012,276.63,38.264,,,,,,
10/30/2012,276.14,37.382,,,,,,
10/30/2012,276.23,37.544,,,,,,
10/30/2012,276.47,37.976,,,,,,
10/30/2012,277.09,39.092,,,,,,
10/30/2012,276.95,38.84,,,,,,
10/30/2012,277.55,39.92,,,,,,
10/30/2012,279.27,43.016,,,,,,
10/30/2012,281.29,46.652,,,,,,
10/30/2012,282.09,48.092,,,,,,
10/30/2012,282.54,48.902,,,,,,
10/30/2012,282.78,49.334,,,,,,
10/30/2012,282.68,49.154,,,,,,
10/30/2012,282.4,48.65,,,,,,
10/30/2012,281.94,47.822,,,,,,
10/30/2012,281.36,46.778,,,,,,
10/30/2012,280.95,46.04,,,,,,
10/31/2012,280.5,45.23,,,,,,
10/31/2012,280.38,45.014,,,,,,
10/31/2012,279.97,44.276,,,,,,
10/31/2012,279.64,43.682,,,,,,
10/31/2012,279.45,43.34,,,,,,
10/31/2012,278.7,41.99,,,,,,
10/31/2012,278.02,40.766,,,,,,
10/31/2012,277.57,39.956,,,,,,
10/31/2012,277.41,39.668,,,,,,
10/31/2012,277.33,39.524,,,,,,
10/31/2012,277.41,39.668,,,,,,
10/31/2012,277.41,39.668,,,,,,
10/31/2012,277.6,40.01,,,,,,
10/31/2012,277.6,40.01,,,,,,
10/31/2012,277.87,40.496,,,,,,
10/31/2012,278.35,41.36,,,,,,
10/31/2012,279.39,43.232,,,,,,
10/31/2012,280.13,44.564,,,,,,
10/31/2012,280.44,45.122,,,,,,
10/31/2012,280.73,45.644,,,,,,
10/31/2012,280.8,45.77,,,,,,
10/31/2012,280.61,45.428,,,,,,
10/31/2012,280.34,44.942,,,,,,
10/31/2012,280.26,44.798,,,,,,
11/1/2012,280.31,44.888,,,,,,
11/1/2012,280.1,44.51,,,,,,
11/1/2012,279.61,43.628,,,,,,
11/1/2012,279.46,43.358,,,,,,
11/1/2012,278.84,42.242,,,,,,
11/1/2012,278.15,41,,,,,,
11/1/2012,277.65,40.1,,,,,,
11/1/2012,276.96,38.858,,,,,,
11/1/2012,276.26,37.598,,,,,,
11/1/2012,275.74,36.662,,,,,,
11/1/2012,275.71,36.608,,,,,,
11/1/2012,275.11,35.528,,,,,,
11/1/2012,274.73,34.844,,,,,,
11/1/2012,274.8,34.97,,,,,,
11/1/2012,275.39,36.032,,,,,,
11/1/2012,276.65,38.3,,,,,,
11/1/2012,277.7,40.19,,,,,,
11/1/2012,279.09,42.692,,,,,,
11/1/2012,280.05,44.42,,,,,,
11/1/2012,280.99,46.112,,,,,,
11/1/2012,281.25,46.58,,,,,,
11/1/2012,281.39,46.832,,,,,,
11/1/2012,281.57,47.156,,,,,,
11/1/2012,281.3,46.67,,,,,,
11/2/2012,281.27,46.616,,,,,,
11/2/2012,280.41,45.068,,,,,,
11/2/2012,279.72,43.826,,,,,,
11/2/2012,278.86,42.278,,,,,,
11/2/2012,278,40.73,,,,,,
11/2/2012,276.3,37.67,,,,,,
11/2/2012,276.04,37.202,,,,,,
11/2/2012,275.83,36.824,,,,,,
11/2/2012,275.51,36.248,,,,,,
11/2/2012,275.21,35.708,,,,,,
11/2/2012,274.89,35.132,,,,,,
11/2/2012,275.2,35.69,,,,,,
11/2/2012,275.11,35.528,,,,,,
11/2/2012,275.99,37.112,,,,,,
11/2/2012,277.93,40.604,,,,,,
11/2/2012,280.15,44.6,,,,,,
11/2/2012,281.88,47.714,,,,,,
11/2/2012,282.98,49.694,,,,,,
11/2/2012,283.95,51.44,,,,,,
11/2/2012,284.38,52.214,,,,,,
11/2/2012,284.6,52.61,,,,,,
11/2/2012,284.19,51.872,,,,,,
11/2/2012,283.72,51.026,,,,,,
11/2/2012,282.44,48.722,,,,,,
11/3/2012,281.11,46.328,,,,,,
11/3/2012,280.87,45.896,,,,,,
11/3/2012,280.98,46.094,,,,,,
11/3/2012,280.58,45.374,,,,,,
11/3/2012,280.37,44.996,,,,,,
11/3/2012,279.76,43.898,,,,,,
11/3/2012,278.83,42.224,,,,,,
11/3/2012,277.95,40.64,,,,,,
11/3/2012,277.04,39.002,,,,,,
11/3/2012,276.35,37.76,,,,,,
11/3/2012,275.67,36.536,,,,,,
11/3/2012,275.51,36.248,,,,,,
11/3/2012,274.66,34.718,,,,,,
11/3/2012,274.87,35.096,,,,,,
11/3/2012,276.33,37.724,,,,,,
11/3/2012,278.1,40.91,,,,,,
11/3/2012,279.81,43.988,,,,,,
11/3/2012,280.79,45.752,,,,,,
11/3/2012,281.45,46.94,,,,,,
11/3/2012,281.49,47.012,,,,,,
11/3/2012,281.08,46.274,,,,,,
11/3/2012,281.14,46.382,,,,,,
11/3/2012,280.02,44.366,,,,,,
11/3/2012,278.68,41.954,,,,,,
11/4/2012,278.03,40.784,,,,,,
11/4/2012,277.95,40.64,,,,,,
11/4/2012,277.53,39.884,,,,,,
11/4/2012,277.94,40.622,,,,,,
11/4/2012,278.15,41,,,,,,
11/4/2012,278.95,42.44,,,,,,
11/4/2012,278.45,41.54,,,,,,
11/4/2012,278.68,41.954,,,,,,
11/4/2012,278.15,41,,,,,,
11/4/2012,278.15,41,,,,,,
11/4/2012,278.515,41.657,,,,,,
11/4/2012,278.88,42.314,,,,,,
11/4/2012,278.72,42.026,,,,,,
11/4/2012,278.66,41.918,,,,,,
11/4/2012,279.22,42.926,,,,,,
11/4/2012,279.29,43.052,,,,,,
11/4/2012,279.6,43.61,,,,,,
11/4/2012,279.57,43.556,,,,,,
11/4/2012,279.8,43.97,,,,,,
11/4/2012,279.44,43.322,,,,,,
11/4/2012,279.8,43.97,,,,,,
11/4/2012,279.53,43.484,,,,,,
11/4/2012,279.07,42.656,,,,,,
11/4/2012,278.78,42.134,,,,,,
11/5/2012,278.76,42.098,,,,,,
11/5/2012,278.56,41.738,,,,,,
11/5/2012,278.37,41.396,,,,,,
11/5/2012,278.04,40.802,,,,,,
11/5/2012,277.57,39.956,,,,,,
11/5/2012,276.15,37.4,,,,,,
11/5/2012,275.33,35.924,,,,,,
11/5/2012,275.11,35.528,,,,,,
11/5/2012,274.37,34.196,,,,,,
11/5/2012,274.29,34.052,,,,,,
11/5/2012,274.87,35.096,,,,,,
11/5/2012,275.16,35.618,,,,,,
11/5/2012,275.44,36.122,,,,,,
11/5/2012,275.24,35.762,,,,,,
11/5/2012,275.71,36.608,,,,,,
11/5/2012,277.35,39.56,,,,,,
11/5/2012,278.95,42.44,,,,,,
11/5/2012,280.37,44.996,,,,,,
11/5/2012,280.86,45.878,,,,,,
11/5/2012,281.52,47.066,,,,,,
11/5/2012,281.37,46.796,,,,,,
11/5/2012,280.36,44.978,,,,,,
11/5/2012,279.35,43.16,,,,,,
11/5/2012,279.35,43.16,,,,,,
11/6/2012,279.35,43.16,,,,,,
11/6/2012,279.35,43.16,,,,,,
11/6/2012,279.35,43.16,,,,,,
11/6/2012,279.35,43.16,,,,,,
11/6/2012,279.35,43.16,,,,,,
11/6/2012,279.35,43.16,,,,,,
11/6/2012,279.35,43.16,,,,,,
11/6/2012,278.92,42.386,,,,,,
11/6/2012,278.92,42.386,,,,,,
11/6/2012,278.92,42.386,,,,,,
11/6/2012,278.92,42.386,,,,,,
11/6/2012,278.92,42.386,,,,,,
11/6/2012,278.92,42.386,,,,,,
11/6/2012,278.75,42.08,,,,,,
11/6/2012,278.75,42.08,,,,,,
11/6/2012,278.75,42.08,,,,,,
11/6/2012,278.75,42.08,,,,,,
11/6/2012,278.9666667,42.47000006,,,,,,
11/6/2012,279.1833333,42.85999994,,,,,,
11/6/2012,279.4,43.25,,,,,,
11/6/2012,279.25,42.98,,,,,,
11/6/2012,279.12,42.746,,,,,,
11/6/2012,278.84,42.242,,,,,,
11/6/2012,277.83,40.424,,,,,,
11/7/2012,277.55,39.92,,,,,,
11/7/2012,277.13,39.164,,,,,,
11/7/2012,276.49,38.012,,,,,,
11/7/2012,275.9,36.95,,,,,,
11/7/2012,274.59,34.592,,,,,,
11/7/2012,273.77,33.116,,,,,,
11/7/2012,274.49,34.412,,,,,,
11/7/2012,274.39,34.232,,,,,,
11/7/2012,274.13,33.764,,,,,,
11/7/2012,274.11,33.728,,,,,,
11/7/2012,273.98,33.494,,,,,,
11/7/2012,273.07,31.856,,,,,,
11/7/2012,272.75,31.28,,,,,,
11/7/2012,273.2,32.09,,,,,,
11/7/2012,275.5,36.23,,,,,,
11/7/2012,277.63,40.064,,,,,,
11/7/2012,278.95,42.44,,,,,,
11/7/2012,278.86,42.278,,,,,,
11/7/2012,279,42.53,,,,,,
11/7/2012,278.14,40.982,,,,,,
11/7/2012,277.61,40.028,,,,,,
11/7/2012,277.41,39.668,,,,,,
11/7/2012,277.34,39.542,,,,,,
11/7/2012,277.1,39.11,,,,,,
11/8/2012,277.08,39.074,,,,,,
11/8/2012,276.96,38.858,,,,,,
11/8/2012,276.96,38.858,,,,,,
11/8/2012,277.01,38.948,,,,,,
11/8/2012,277.22,39.326,,,,,,
11/8/2012,277.36,39.578,,,,,,
11/8/2012,277.25,39.38,,,,,,
11/8/2012,277.34,39.542,,,,,,
11/8/2012,277.57,39.956,,,,,,
11/8/2012,277.65,40.1,,,,,,
11/8/2012,277.79,40.352,,,,,,
11/8/2012,277.83,40.424,,,,,,
11/8/2012,277.9,40.55,,,,,,
11/8/2012,278.24,41.162,,,,,,
11/8/2012,278.51,41.648,,,,,,
11/8/2012,279.56,43.538,,,,,,
11/8/2012,280.21,44.708,,,,,,
11/8/2012,280.21,44.708,,,,,,
11/8/2012,280.92,45.986,,,,,,
11/8/2012,281.06,46.238,,,,,,
11/8/2012,281.26,46.598,,,,,,
11/8/2012,281.32,46.706,,,,,,
11/8/2012,280.97,46.076,,,,,,
11/8/2012,280.22,44.726,,,,,,
11/9/2012,279.87,44.096,,,,,,
11/9/2012,279.65,43.7,,,,,,
11/9/2012,279.65,43.7,,,,,,
11/9/2012,279.21,42.908,,,,,,
11/9/2012,279.28,43.034,,,,,,
11/9/2012,279.14,42.782,,,,,,
11/9/2012,279.52,43.466,,,,,,
11/9/2012,279.45,43.34,,,,,,
11/9/2012,279.39,43.232,,,,,,
11/9/2012,279.3,43.07,,,,,,
11/9/2012,279.3,43.07,,,,,,
11/9/2012,279.28,43.034,,,,,,
11/9/2012,279.21,42.908,,,,,,
11/9/2012,279.21,42.908,,,,,,
11/9/2012,279.3,43.07,,,,,,
11/9/2012,279.42,43.286,,,,,,
11/9/2012,279.86,44.078,,,,,,
11/9/2012,280.06,44.438,,,,,,
11/9/2012,280.13,44.564,,,,,,
11/9/2012,280.21,44.708,,,,,,
11/9/2012,280.59,45.392,,,,,,
11/9/2012,280.66,45.518,,,,,,
11/9/2012,280.38,45.014,,,,,,
11/9/2012,279.2,42.89,,,,,,
11/10/2012,278.01,40.748,,,,,,
11/10/2012,278.11,40.928,,,,,,
11/10/2012,277.6,40.01,,,,,,
11/10/2012,277.53,39.884,,,,,,
11/10/2012,277.02,38.966,,,,,,
11/10/2012,277.07,39.056,,,,,,
11/10/2012,276.9,38.75,,,,,,
11/10/2012,276.54,38.102,,,,,,
11/10/2012,275.81,36.788,,,,,,
11/10/2012,275.67,36.536,,,,,,
11/10/2012,276.02,37.166,,,,,,
11/10/2012,275.78,36.734,,,,,,
11/10/2012,275.69,36.572,,,,,,
11/10/2012,275.91,36.968,,,,,,
11/10/2012,278.02,40.766,,,,,,
11/10/2012,280.16,44.618,,,,,,
11/10/2012,282.02,47.966,,,,,,
11/10/2012,283.78,51.134,,,,,,
11/10/2012,284.94,53.222,,,,,,
11/10/2012,285.08,53.474,,,,,,
11/10/2012,285.75,54.68,,,,,,
11/10/2012,285.68,54.554,,,,,,
11/10/2012,285.14,53.582,,,,,,
11/10/2012,284.64,52.682,,,,,,
11/11/2012,284.47,52.376,,,,,,
11/11/2012,284.67,52.736,,,,,,
11/11/2012,284.99,53.312,,,,,,
11/11/2012,285.13,53.564,,,,,,
11/11/2012,284.99,53.312,,,,,,
11/11/2012,284.77,52.916,,,,,,
11/11/2012,284.64,52.682,,,,,,
11/11/2012,284.8,52.97,,,,,,
11/11/2012,284.88,53.114,,,,,,
11/11/2012,284.79,52.952,,,,,,
11/11/2012,284.35,52.16,,,,,,
11/11/2012,284.75,52.88,,,,,,
11/11/2012,285.23,53.744,,,,,,
11/11/2012,285.54,54.302,,,,,,
11/11/2012,285.85,54.86,,,,,,
11/11/2012,286.9,56.75,,,,,,
11/11/2012,288.28,59.234,,,,,,
11/11/2012,289.9,62.15,,,,,,
11/11/2012,289.48,61.394,,,,,,
11/11/2012,288.91,60.368,,,,,,
11/11/2012,289.55,61.52,,,,,,
11/11/2012,291.34,64.742,,,,,,
11/11/2012,291.98,65.894,,,,,,
11/11/2012,292.03,65.984,,,,,,
11/12/2012,291.84,65.642,,,,,,
11/12/2012,291.77,65.516,,,,,,
11/12/2012,291.3,64.67,,,,,,
11/12/2012,290.79,63.752,,,,,,
11/12/2012,289.04,60.602,,,,,,
11/12/2012,287.29,57.452,,,,,,
11/12/2012,287.29,57.452,,,,,,
11/12/2012,285.89,54.932,,,,,,
11/12/2012,285.89,54.932,,,,,,
11/12/2012,285.89,54.932,,,,,,
11/12/2012,285.89,54.932,,,,,,
11/12/2012,285.89,54.932,,,,,,
11/12/2012,285.89,54.932,,,,,,
11/12/2012,285.37,53.996,,,,,,
11/12/2012,285.37,53.996,,,,,,
11/12/2012,285.37,53.996,,,,,,
11/12/2012,291.13,64.364,,,,,,
11/12/2012,291.98,65.894,,,,,,
11/12/2012,292.53,66.884,,,,,,
11/12/2012,293.04,67.802,,,,,,
11/12/2012,294.05,69.62,,,,,,
11/12/2012,293.7,68.99,,,,,,
11/12/2012,292.61,67.028,,,,,,
11/12/2012,289.74,61.862,,,,,,
11/13/2012,286.14,55.382,,,,,,
11/13/2012,285.54,54.302,,,,,,
11/13/2012,284.97,53.276,,,,,,
11/13/2012,284.81,52.988,,,,,,
11/13/2012,284.29,52.052,,,,,,
11/13/2012,280.79,45.752,,,,,,
11/13/2012,278.07,40.856,,,,,,
11/13/2012,276.5,38.03,,,,,,
11/13/2012,275.74,36.662,,,,,,
11/13/2012,275.12,35.546,,,,,,
11/13/2012,274.22,33.926,,,,,,
11/13/2012,274.39,34.232,,,,,,
11/13/2012,272.89,31.532,,,,,,
11/13/2012,272.1,30.11,,,,,,
11/13/2012,272.24,30.362,,,,,,
11/13/2012,272.37,30.596,,,,,,
11/13/2012,272.48,30.794,,,,,,
11/13/2012,273.17,32.036,,,,,,
11/13/2012,273.68,32.954,,,,,,
11/13/2012,274.67,34.736,,,,,,
11/13/2012,274.73,34.844,,,,,,
11/13/2012,274.45,34.34,,,,,,
11/13/2012,274.4,34.25,,,,,,
11/13/2012,274.4,34.25,,,,,,
11/14/2012,274.33,34.124,,,,,,
11/14/2012,274.26,33.998,,,,,,
11/14/2012,274.33,34.124,,,,,,
11/14/2012,273.94,33.422,,,,,,
11/14/2012,273.28,32.234,,,,,,
11/14/2012,272.68,31.154,,,,,,
11/14/2012,271.58,29.174,,,,,,
11/14/2012,270.82,27.806,,,,,,
11/14/2012,270.29,26.852,,,,,,
11/14/2012,269.92,26.186,,,,,,
11/14/2012,269.61,25.628,,,,,,
11/14/2012,269.26,24.998,,,,,,
11/14/2012,269.26,24.998,,,,,,
11/14/2012,269.03,24.584,,,,,,
11/14/2012,270.67,27.536,,,,,,
11/14/2012,272.04,30.002,,,,,,
11/14/2012,273.36,32.378,,,,,,
11/14/2012,274.14,33.782,,,,,,
11/14/2012,275.58,36.374,,,,,,
11/14/2012,276.55,38.12,,,,,,
11/14/2012,277.06,39.038,,,,,,
11/14/2012,277.42,39.686,,,,,,
11/14/2012,277.06,39.038,,,,,,
11/14/2012,275.62,36.446,,,,,,
11/15/2012,274.25,33.98,,,,,,
11/15/2012,273.65,32.9,,,,,,
11/15/2012,273.52,32.666,,,,,,
11/15/2012,273.43,32.504,,,,,,
11/15/2012,273.11,31.928,,,,,,
11/15/2012,272.18,30.254,,,,,,
11/15/2012,272.16,30.218,,,,,,
11/15/2012,272.13,30.164,,,,,,
11/15/2012,272.07,30.056,,,,,,
11/15/2012,272.37,30.596,,,,,,
11/15/2012,272.44,30.722,,,,,,
11/15/2012,272.87,31.496,,,,,,
11/15/2012,272.66,31.118,,,,,,
11/15/2012,272.81,31.388,,,,,,
11/15/2012,274.31,34.088,,,,,,
11/15/2012,275.98,37.094,,,,,,
11/15/2012,277.39,39.632,,,,,,
11/15/2012,277.98,40.694,,,,,,
11/15/2012,278.92,42.386,,,,,,
11/15/2012,279.93,44.204,,,,,,
11/15/2012,280.33,44.924,,,,,,
11/15/2012,280.13,44.564,,,,,,
11/15/2012,279.59,43.592,,,,,,
11/15/2012,278.02,40.766,,,,,,
11/16/2012,276.28,37.634,,,,,,
11/16/2012,275.28,35.834,,,,,,
11/16/2012,274.78,34.934,,,,,,
11/16/2012,274.93,35.204,,,,,,
11/16/2012,276.92,38.786,,,,,,
11/16/2012,278.91,42.368,,,,,,
11/16/2012,278.91,42.368,,,,,,
11/16/2012,276.07,37.256,,,,,,
11/16/2012,276.07,37.256,,,,,,
11/16/2012,276.07,37.256,,,,,,
11/16/2012,276.07,37.256,,,,,,
11/16/2012,276.07,37.256,,,,,,
11/16/2012,276.07,37.256,,,,,,
11/16/2012,276.5,38.03,,,,,,
11/16/2012,276.5,38.03,,,,,,
11/16/2012,276.5,38.03,,,,,,
11/16/2012,276.5,38.03,,,,,,
11/16/2012,276.5,38.03,,,,,,
11/16/2012,276.5,38.03,,,,,,
11/16/2012,276.5,38.03,,,,,,
11/16/2012,280.2,44.69,,,,,,
11/16/2012,280.2,44.69,,,,,,
11/16/2012,280.2,44.69,,,,,,
11/16/2012,280.2,44.69,,,,,,
11/17/2012,280.2,44.69,,,,,,
11/17/2012,280.2,44.69,,,,,,
11/17/2012,280.2,44.69,,,,,,
11/17/2012,280.2,44.69,,,,,,
11/17/2012,280.2,44.69,,,,,,
11/17/2012,280.2,44.69,,,,,,
11/17/2012,280.2,44.69,,,,,,
11/17/2012,278.71,42.008,,,,,,
11/17/2012,278.71,42.008,,,,,,
11/17/2012,278.71,42.008,,,,,,
11/17/2012,278.71,42.008,,,,,,
11/17/2012,271.75,29.48,,,,,,
11/17/2012,272.45,30.74,,,,,,
11/17/2012,271.48,28.994,,,,,,
11/17/2012,274.69,34.772,,,,,,
11/17/2012,278.36,41.378,,,,,,
11/17/2012,280.79,45.752,,,,,,
11/17/2012,282.88,49.514,,,,,,
11/17/2012,284.38,52.214,,,,,,
11/17/2012,285.47,54.176,,,,,,
11/17/2012,285.39,54.032,,,,,,
11/17/2012,284.42,52.286,,,,,,
11/17/2012,282.54,48.902,,,,,,
11/17/2012,280.4,45.05,,,,,,
11/18/2012,279.425,43.295,,,,,,
11/18/2012,278.45,41.54,,,,,,
11/18/2012,277.68,40.154,,,,,,
11/18/2012,276.78,38.534,,,,,,
11/18/2012,276.23,37.544,,,,,,
11/18/2012,275.29,35.852,,,,,,
11/18/2012,274.92,35.186,,,,,,
11/18/2012,274.26,33.998,,,,,,
11/18/2012,273.21,32.108,,,,,,
11/18/2012,272.92,31.586,,,,,,
11/18/2012,273.03,31.784,,,,,,
11/18/2012,271.95,29.84,,,,,,
11/18/2012,271.66,29.318,,,,,,
11/18/2012,272.1,30.11,,,,,,
11/18/2012,275.05,35.42,,,,,,
11/18/2012,278.85,42.26,,,,,,
11/18/2012,281.17,46.436,,,,,,
11/18/2012,283.05,49.82,,,,,,
11/18/2012,284.4,52.25,,,,,,
11/18/2012,285.31,53.888,,,,,,
11/18/2012,285.16,53.618,,,,,,
11/18/2012,284.34,52.142,,,,,,
11/18/2012,282.61,49.028,,,,,,
11/18/2012,280.73,45.644,,,,,,
11/19/2012,279.48,43.394,,,,,,
11/19/2012,279.4,43.25,,,,,,
11/19/2012,277.99,40.712,,,,,,
11/19/2012,277.41,39.668,,,,,,
11/19/2012,276.84,38.642,,,,,,
11/19/2012,276.1,37.31,,,,,,
11/19/2012,275.21,35.708,,,,,,
11/19/2012,275.59,36.392,,,,,,
11/19/2012,275.02,35.366,,,,,,
11/19/2012,274.01,33.548,,,,,,
11/19/2012,274.8,34.97,,,,,,
11/19/2012,274.6,34.61,,,,,,
11/19/2012,274.87,35.096,,,,,,
11/19/2012,274.64,34.682,,,,,,
11/19/2012,277.27,39.416,,,,,,
11/19/2012,280.16,44.618,,,,,,
11/19/2012,282.61,49.028,,,,,,
11/19/2012,284.51,52.448,,,,,,
11/19/2012,285.87,54.896,,,,,,
11/19/2012,286.29,55.652,,,,,,
11/19/2012,286.34,55.742,,,,,,
11/19/2012,285.74,54.662,,,,,,
11/19/2012,284.7,52.79,,,,,,
11/19/2012,282.5,48.83,,,,,,
11/20/2012,280.45,45.14,,,,,,
11/20/2012,279.89,44.132,,,,,,
11/20/2012,279.88,44.114,,,,,,
11/20/2012,280.5,45.23,,,,,,
11/20/2012,280.51,45.248,,,,,,
11/20/2012,280.89,45.932,,,,,,
11/20/2012,280.52,45.266,,,,,,
11/20/2012,280.29,44.852,,,,,,
11/20/2012,280.11,44.528,,,,,,
11/20/2012,279.17,42.836,,,,,,
11/20/2012,278.81,42.188,,,,,,
11/20/2012,278.69,41.972,,,,,,
11/20/2012,278.64,41.882,,,,,,
11/20/2012,277.97,40.676,,,,,,
11/20/2012,279.27,43.016,,,,,,
11/20/2012,281.38,46.814,,,,,,
11/20/2012,283.54,50.702,,,,,,
11/20/2012,285.83,54.824,,,,,,
11/20/2012,287.24,57.362,,,,,,
11/20/2012,287.7,58.19,,,,,,
11/20/2012,287.56,57.938,,,,,,
11/20/2012,287.29,57.452,,,,,,
11/20/2012,286.57,56.156,,,,,,
11/20/2012,285.92,54.986,,,,,,
11/21/2012,285.52,54.266,,,,,,
11/21/2012,285.21,53.708,,,,,,
11/21/2012,284.82,53.006,,,,,,
11/21/2012,284.75,52.88,,,,,,
11/21/2012,283.67,50.936,,,,,,
11/21/2012,282.73,49.244,,,,,,
11/21/2012,282.96,49.658,,,,,,
11/21/2012,282.97,49.676,,,,,,
11/21/2012,282.97,49.676,,,,,,
11/21/2012,282.97,49.676,,,,,,
11/21/2012,282.97,49.676,,,,,,
11/21/2012,282.97,49.676,,,,,,
11/21/2012,283.02,49.766,,,,,,
11/21/2012,283.09,49.892,,,,,,
11/21/2012,283.28,50.234,,,,,,
11/21/2012,283.83,51.224,,,,,,
11/21/2012,284.68,52.754,,,,,,
11/21/2012,285,53.33,,,,,,
11/21/2012,285.27,53.816,,,,,,
11/21/2012,286.06,55.238,,,,,,
11/21/2012,285.98,55.094,,,,,,
11/21/2012,285.18,53.654,,,,,,
11/21/2012,283.67,50.936,,,,,,
11/21/2012,282.22,48.326,,,,,,
11/22/2012,281.43,46.904,,,,,,
11/22/2012,279.98,44.294,,,,,,
11/22/2012,279.44,43.322,,,,,,
11/22/2012,278.56,41.738,,,,,,
11/22/2012,278.03,40.784,,,,,,
11/22/2012,277.69,40.172,,,,,,
11/22/2012,277.85,40.46,,,,,,
11/22/2012,277.18,39.254,,,,,,
11/22/2012,276.66,38.318,,,,,,
11/22/2012,276.35,37.76,,,,,,
11/22/2012,276.04,37.202,,,,,,
11/22/2012,275.97,37.076,,,,,,
11/22/2012,276.16,37.418,,,,,,
11/22/2012,276.45,37.94,,,,,,
11/22/2012,277.41,39.668,,,,,,
11/22/2012,278.93,42.404,,,,,,
11/22/2012,280.85,45.86,,,,,,
11/22/2012,282.82,49.406,,,,,,
11/22/2012,285.21,53.708,,,,,,
11/22/2012,285.73,54.644,,,,,,
11/22/2012,285.99,55.112,,,,,,
11/22/2012,285.85,54.86,,,,,,
11/22/2012,285.2,53.69,,,,,,
11/22/2012,283.89,51.332,,,,,,
11/23/2012,283.14,49.982,,,,,,
11/23/2012,282.71,49.208,,,,,,
11/23/2012,283.51,50.648,,,,,,
11/23/2012,283.04,49.802,,,,,,
11/23/2012,283.39,50.432,,,,,,
11/23/2012,283.62,50.846,,,,,,
11/23/2012,283.23,50.144,,,,,,
11/23/2012,283.01,49.748,,,,,,
11/23/2012,282.49,48.812,,,,,,
11/23/2012,282.09,48.092,,,,,,
11/23/2012,281.82,47.606,,,,,,
11/23/2012,281.77,47.516,,,,,,
11/23/2012,281.7,47.39,,,,,,
11/23/2012,281.56,47.138,,,,,,
11/23/2012,282.93,49.604,,,,,,
11/23/2012,285.02,53.366,,,,,,
11/23/2012,286.58,56.174,,,,,,
11/23/2012,287.87,58.496,,,,,,
11/23/2012,289.07,60.656,,,,,,
11/23/2012,289.87,62.096,,,,,,
11/23/2012,290.26,62.798,,,,,,
11/23/2012,290.03,62.384,,,,,,
11/23/2012,289.17,60.836,,,,,,
11/23/2012,287.28,57.434,,,,,,
11/24/2012,286.7,56.39,,,,,,
11/24/2012,286.18,55.454,,,,,,
11/24/2012,286.23,55.544,,,,,,
11/24/2012,286.3,55.67,,,,,,
11/24/2012,285.95,55.04,,,,,,
11/24/2012,281.64,47.282,,,,,,
11/24/2012,279.14,42.782,,,,,,
11/24/2012,277.33,39.524,,,,,,
11/24/2012,276.8,38.57,,,,,,
11/24/2012,276.58,38.174,,,,,,
11/24/2012,276.5,38.03,,,,,,
11/24/2012,276.69,38.372,,,,,,
11/24/2012,275.56,36.338,,,,,,
11/24/2012,274.85,35.06,,,,,,
11/24/2012,273.32,32.306,,,,,,
11/24/2012,272.67,31.136,,,,,,
11/24/2012,272.72,31.226,,,,,,
11/24/2012,272.63,31.064,,,,,,
11/24/2012,273.13,31.964,,,,,,
11/24/2012,273.28,32.234,,,,,,
11/24/2012,273.2,32.09,,,,,,
11/24/2012,272.47,30.776,,,,,,
11/24/2012,272.21,30.308,,,,,,
11/24/2012,272.17,30.236,,,,,,
11/25/2012,272.01,29.948,,,,,,
11/25/2012,271.9,29.75,,,,,,
11/25/2012,271.77,29.516,,,,,,
11/25/2012,271.564,29.1452,,,,,,
11/25/2012,271.358,28.7744,,,,,,
11/25/2012,271.152,28.4036,,,,,,
11/25/2012,270.946,28.0328,,,,,,
11/25/2012,270.74,27.662,,,,,,
11/25/2012,270.6,27.41,,,,,,
11/25/2012,270.44,27.122,,,,,,
11/25/2012,270.13,26.564,,,,,,
11/25/2012,270.18,26.654,,,,,,
11/25/2012,269.85,26.06,,,,,,
11/25/2012,269.85,26.06,,,,,,
11/25/2012,270.06,26.438,,,,,,
11/25/2012,270.36,26.978,,,,,,
